time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 833591 101696 4107 35805 8477 3853 4422 598 2287 1087 436 913 284 487 428 163 314 153 186 144 55 119 74 55 70 27 30 19 8 15 12 12 12 8 11 5 5 7 5 8 3 6 2 1 1
144 2 837894 99715 3959 34748 7972 3661 4280 460 2184 1008 421 827 248 416 285 176 316 147 176 172 77 163 96 75 110 64 75 43 45 34 22 27 11 14 18 1 14 8 1 6 2 5 4 0 3 0 6 6 3 3
144 3 832847 102132 4202 35819 8593 3938 4258 591 2250 1039 489 784 247 496 342 202 365 152 226 165 128 160 110 79 77 34 43 37 21 27 26 11 19 6 25 15 7 11 15 1 11 0 1
144 4 834314 100777 4211 35799 8356 3742 4483 563 2364 1098 468 905 332 536 401 192 358 163 203 185 58 113 54 37 68 18 43 28 19 27 15 32 9 18 4 3 5
144 5 807203 91031 6215 39471 7983 19805 13513 2074 6534 1512 2416 1541 165 223 25 150 127 4 9
144 6 712255 156799 8070 66086 10897 20684 12080 1631 5285 1216 1870 1469 398 678 241 210 59 31 36 4 2
144 7 718067 153597 7928 66079 9936 20908 11863 1927 4801 913 1898 1014 182 243 42 141 105 23 114 32 140 29 19
144 8 815904 94969 5968 36754 7524 15103 9264 1567 4925 1150 2981 1999 257 943 181 353 158 1
144 9 731814 166034 8235 49212 6802 16937 9602 1567 4714 967 2087 1076 163 510 40 162 51 24 2 2
