time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 868052 76602 2647 20412 6332 1035 3847 1842 1280 1892 840 1700 1184 599 1144 699 561 775 526 531 522 410 415 396 292 353 277 231 240 173 177 157 180 187 207 212 180 171 167 161 120 139 99 88 100 91 94 73 58 54 30 41 41 42 34 40 45 32 49 40 37 39 39 38 33 45 48 44 58 52 57 64 54 52 25 32 36 21 16 16 10 9 13 6 14 15 14 7 16 7 3 8 5 2 5 6 0 4 12 2 6 12 13 6 8 3 1 2 2 6 4 3 2 2 1 5 5 4 4 2 8 0 4 1 0 2 2 4 2 3 2
144 2 871470 75280 2669 19273 6012 890 3755 1894 1372 1908 823 1719 1171 663 1214 693 613 713 487 535 425 344 388 365 340 318 246 258 266 180 228 203 160 191 186 155 174 143 163 154 120 122 105 125 116 108 124 101 98 113 81 75 68 53 41 31 31 31 20 36 14 15 13 12 14 10 13 18 7 11 20 5 9 6 8 21 9 14 12 5 15 5 5 11 5 10 9 12 4 8 7 3 10 1 6 5 6 3
144 3 866683 76653 2746 20549 6536 1027 4178 2082 1430 1995 874 1673 1185 645 1254 738 602 729 489 511 510 379 496 381 319 315 280 242 270 231 220 223 189 190 178 156 143 125 168 137 101 94 91 92 84 89 96 89 88 86 65 77 80 57 81 81 64 69 75 58 49 48 35 36 34 33 22 26 14 32 30 28 34 29 36 24 26 18 12 10 13 20 19 11 8 3 2 0 1
