time: 1000000000
144 5 793098 76562 1889 51497 32530 1457 13881 4750 4423 7196 1048 2939 2098 500 1292 801 764 748 269 372 342 161 420 93 305 120 103 176 121 8 37 1
144 6 762887 115730 1603 38091 21093 1281 14782 4220 5732 8580 2029 5691 5564 540 2804 1158 1679 1691 566 813 901 290 711 357 232 373 25 72 40 5 30 7 43 29 43 78 114 108 9
144 7 770580 105256 1380 37930 22973 1436 17196 6605 6189 9333 2471 6417 5108 1276 2012 908 790 1088 450 534 69
144 8 777688 81565 1844 49851 35127 1452 15464 5699 6017 7260 1811 3849 3160 903 2644 1157 1260 1400 162 927 247 268 178 59 9
144 9 772184 102586 1406 40811 27990 1547 18946 6043 6778 7949 1592 3820 3034 585 1287 496 658 683 434 351 491 42 155 23 101 6 3
144 10 770306 109713 1382 39847 25983 1541 17895 6178 4523 5836 1662 3480 3140 875 2564 1515 1239 700 234 231 279 96 271 373 50 76 11 1
144 11 761905 105934 1398 39844 28896 1650 18878 5828 7213 9267 2390 5728 3120 529 1596 632 1243 952 403 621 453 189 504 67 75 68 58 131 236 157 31 5
144 12 742223 114474 1571 44034 25913 1454 19010 7089 8266 10633 2297 5920 5326 1859 3583 1314 1134 1682 434 303 263 139 269 154 209 327 42 79
144 13 793635 81715 1939 51795 33355 1451 14739 4158 4862 6082 656 1616 1025 378 576 229 397 497 179 156 115 8 108 86 64 147 27 6
144 14 754711 115018 1572 38698 22578 1373 14406 6478 6354 11174 1934 6003 4958 1375 3083 1177 2083 1943 828 726 741 336 506 367 327 295 420 308 229
144 15 776777 105818 1351 36748 24538 1463 16204 6911 4311 5915 1822 4299 4265 574 2384 731 1200 1390 488 1144 898 174 513 19 64
144 16 781627 104603 1280 36684 23039 1374 14421 5302 4799 7661 1542 5442 3865 775 2539 993 966 1194 470 644 337 357 56 31
144 17 757027 111782 1412 40638 25623 1512 17710 8019 6957 8946 1979 6142 4434 752 2521 895 745 1168 322 743 293 85 110 64 27 24 34 37
144 18 764063 112591 1418 36712 22051 1478 15481 5495 5297 7598 2230 5440 4386 850 3077 2412 1936 1722 584 1157 1442 351 502 337 271 691 173 225 31
144 19 754197 107583 1496 40611 29844 1879 22161 6542 5620 8047 1812 5321 4591 971 2358 991 1228 1630 299 542 602 84 464 314 310 309 187 8
144 20 786833 102644 1307 35953 22483 1335 17582 6535 5786 7789 2394 4630 2449 288 738 373 299 47 11 102 220 75 98 29 1
145 1 867420 89341 643 18276 4682 207 2486 1466 351 1349 400 817 982 172 820 585 213 743 512 321 598 267 374 425 206 459 321 174 315 148 238 251 118 242 218 123 243 143 126 224 133 116 168 105 105 185 110 127 122 69 129 95 83 122 62 97 140 64 104 90 70 75 64 39 57 61 58 63 37 62 24 22 11 6 12 1 4 7 4 2 5 8 20 17 19 14 4 9 1
145 2 851921 92236 730 20377 5632 249 3256 1914 506 1954 640 1115 1238 277 1044 947 243 1039 702 313 816 388 554 750 264 688 569 280 561 409 253 493 252 302 318 219 298 278 131 325 188 173 238 128 156 150 126 98 133 103 105 132 135 155 154 161 153 137 197 109 172 172 132 164 109 123 94 115 95 83 103 56 91 78 58 77 49 46 63 35 32 25 24 18 31 32 26 21 36 36 37 29 40 27 46 50 21 41 19 33 10 21 5 4 5 1 4
145 3 861298 90384 666 19264 4860 195 2712 1556 347 1464 508 907 1176 203 1007 834 183 866 641 244 764 380 480 527 236 430 365 241 370 251 179 287 174 161 291 125 229 270 98 240 220 187 206 152 142 158 128 188 164 141 170 131 102 135 97 108 89 73 58 67 74 42 78 61 77 85 100 91 109 125 104 87 93 83 37 91 49 31 62 32 49 39 17 37 33 4 17 29 15 21 8 16 33 8 11 19 1 3 1
145 4 860932 93541 722 19548 5308 233 2911 1811 472 1813 693 1069 1153 226 844 640 191 721 456 248 568 261 331 322 219 307 225 113 282 215 144 204 110 147 161 132 193 223 135 170 138 72 97 94 62 108 70 71 64 34 51 39 19 32 39 27 63 50 57 73 54 57 43 25 36 18 26 30 14 31 19 28 17 18 36 27 9 24 13 14 20 13 10 9 10 12 14 6 23 20 12 35 5 12 4 1 2
145 5 778689 102116 1254 33660 22619 1437 18801 5417 6846 8674 2249 6200 5336 1022 1796 636 1054 535 71 388 170 134 273 82 288 188 50 16
145 6 787227 104742 1329 33186 20857 1288 15864 5615 5805 6511 1230 4789 2992 443 1656 993 1284 1355 488 799 586 210 379 47 205 88 32 1
145 7 784127 83959 1929 51052 29201 1331 15690 4213 6247 7808 1129 3731 2414 399 1233 355 931 1376 831 963 712 123 102 41 85 14 5
145 8 762883 106897 1284 38555 24158 1478 16712 5864 6690 7503 1876 6115 4544 647 2909 1131 1900 2179 503 1532 910 360 1050 418 727 187 91 63 212 103 93 115 20 112 98 46 35 1
145 9 764605 105218 1262 36580 21430 1319 16776 6563 5681 10400 3592 7160 5456 1628 2665 1289 2209 1368 371 689 441 278 523 615 201 519 234 152 391 101 277 8
145 10 762438 107039 1364 39322 26509 1697 17936 6795 6720 9868 2009 6898 4305 542 2358 625 1023 886 378 588 473 95 107 11 15
145 11 758917 109394 1439 40325 23035 1514 17999 7548 6525 9656 2403 6048 3818 669 2343 722 919 638 272 902 859 352 579 324 549 621 159 375 317 502 216 39 23
145 12 761705 107235 1407 39287 25740 1637 17881 5879 6281 8084 2312 5377 5348 1013 2778 1236 1101 1230 500 401 554 90 483 214 995 511 403 185 134
145 13 745123 113178 1566 42344 27501 1600 19761 6639 6451 10704 3010 6221 5330 952 2257 1114 651 921 232 1076 667 326 317 223 230 231 104 123 121 133 220 63 178 166 177 81 10
145 14 771934 106555 1383 38944 23352 1388 16306 4939 4992 6059 1103 4219 3542 758 3176 1460 1229 2509 811 1478 1911 489 574 282 178 220 155 31 24
145 15 762993 103890 1401 36518 23585 1480 17393 6544 6593 9082 1380 6664 3348 787 2770 1708 2291 3712 1218 1314 1548 367 1097 421 433 512 248 96 133 45 29 39 46 88 92 94 42
145 16 743436 114712 1467 44296 28455 1683 20422 6619 6873 7873 2084 5558 4731 723 2148 1157 1431 1393 348 808 1085 468 834 364 584 186 83 134 42 4
145 17 769669 106323 1457 42595 25121 1506 16734 5534 5034 8479 1654 5697 3362 371 1988 542 774 740 436 363 380 102 379 77 118 112 125 64 113 82 70
145 18 740521 114658 1542 43930 30289 1733 20508 8582 6597 9377 2669 7040 4652 733 3023 1186 919 676 105 205 174 261 217 283 86 34 1
145 19 780737 104283 1418 35607 23759 1393 16182 4342 5986 6099 817 5106 3081 876 1526 904 842 790 209 578 1060 450 748 311 232 310 242 420 333 127 150 61 215 104 56 158 244 203 42
145 20 785411 82604 1856 52800 33881 1499 15915 4671 4803 4335 820 3280 2669 575 1498 1117 532 1123 90 264 74 52 126 6
146 1 820065 105730 830 26287 8106 349 4860 2831 762 2785 859 1762 1924 424 1722 1352 425 1607 936 564 1157 542 806 831 457 660 603 371 675 463 413 566 359 340 393 288 257 329 234 291 270 216 212 132 109 125 125 85 111 151 96 156 140 129 138 92 152 116 120 195 143 200 172 163 177 151 141 118 86 88 99 67 108 98 62 90 69 52 71 62 57 51 36 48 59 33 48 33 29 21 25 17 16 14 11 29 17 28 18 17 22 4 22 11 3 7 2 8 5 1 5 0 1 1
146 2 845140 100170 751 22848 6066 249 3255 2053 584 1968 641 1071 1263 286 1102 859 246 850 483 360 635 295 398 421 198 375 333 187 353 270 187 380 212 272 314 175 283 194 154 264 174 155 174 105 170 146 102 148 105 88 128 88 79 79 80 84 93 62 91 91 62 80 52 57 68 48 14 33 16 16 28 11 14 28 36 32 29 14 32 11 25 14 23 23 8 18 6 16 11 7 13 3 11 9 10 13 8 10 12 13 6 23 30 10 12 44 11 40 41 45 50 16 48 30 18 19 30 7 33 20 10 24 14 12 28 5 16 14 5 12 6 1
146 3 833276 98315 764 22546 6706 299 3725 2335 599 2345 751 1546 1867 412 1555 1187 338 1381 1004 458 1212 626 773 904 331 832 533 327 660 418 435 558 362 458 466 350 418 414 329 465 353 343 533 384 353 443 264 241 251 195 247 181 171 216 151 229 182 144 154 140 112 97 100 88 68 57 42 50 28 37 51 32 82 43 63 82 43 39 39 45 25 38 43 47 51 50 51 27 57 41 39 30 46 57 39 42 44 36 52 35 33 43 27 18 14 16 8 6 13 8 6 6 4 14 14 18 22 47 18 66 28 36 21 2 6 4
146 4 824283 103578 828 24530 6903 350 4193 2519 698 2491 836 1681 1963 385 1787 1374 492 1512 915 667 1196 570 882 881 438 957 706 396 772 523 471 665 384 502 443 280 369 350 274 365 363 284 373 330 264 305 242 240 202 217 194 180 128 197 133 144 123 105 106 106 135 164 113 127 112 83 92 72 96 94 62 79 42 42 43 43 38 30 65 35 56 48 39 61 28 40 38 31 42 33 36 37 24 19 18 16 26 12 17 34 6 19 8 16 17 12 12 20 3 14 6 0 1
146 5 791002 101415 1295 35944 21899 1407 15997 6129 4931 7552 1700 4299 2531 486 885 710 274 875 171 56 64 22 125 21 174 29 7 1
146 6 754482 111477 1571 41846 25760 1417 16060 6918 5720 8918 1649 5272 3890 851 2637 1271 1630 2177 933 1257 1758 612 849 370 336 235 94 11
146 7 746861 108936 1540 43931 27583 1632 21655 10014 7282 12947 2592 5113 3676 468 1958 849 1064 820 326 331 276 142 5
146 8 778599 81311 1935 51507 35194 1580 16656 4935 4960 5777 1650 4655 4364 586 2263 459 1038 769 163 613 215 68 90 81 105 149 193 52 31 3
146 9 759308 111838 1415 39420 23741 1508 17505 6813 7265 9071 1790 6481 4917 1085 2360 802 780 984 252 722 445 66 643 97 116 94 54 220 109 98 2
146 10 757000 108220 1365 42966 28459 1745 18848 7079 6840 7182 1937 4379 3870 593 2085 933 598 882 410 843 549 279 323 280 180 275 108 252 201 239 293 158 224 183 175 48
146 11 761241 107033 1413 42045 24982 1549 16399 5630 6673 8527 1419 7004 4551 1508 2632 1471 1390 1260 287 460 384 200 296 104 63 58 5 33 89 4 89 49 106 105 156 141 237 44 239 84 33 8
146 12 774642 107344 1347 38165 22836 1440 15622 6158 6081 9405 1911 5849 2582 555 1002 430 428 633 290 397 694 441 382 461 684 161 41 20
146 13 785272 110536 1484 35206 20700 1414 13936 5163 5352 6770 1082 3315 2175 220 1563 473 744 1122 352 574 932 281 523 107 227 163 80 220 10 5
146 14 754350 105897 1468 43100 26869 1570 17114 6971 8994 10106 1901 5258 3656 797 2520 1296 1251 2230 457 679 885 318 558 68 436 190 135 507 61 76 20 19 29 110 7 81 14 3
146 15 768177 104176 1293 36474 24851 1659 19187 7034 6574 9402 2453 6269 4949 1043 2411 771 787 1011 290 362 180 93 117 140 181 46 62 9
146 16 756887 108240 1407 39967 24346 1460 17720 8062 7079 11234 2823 5776 4375 814 2834 846 1834 1859 288 683 286 156 601 255 84 85
146 17 761890 105557 1360 38980 26174 1627 18208 7938 6424 10685 2011 6488 4910 1557 2087 945 706 419 186 390 533 152 268 272 82 144 8
146 18 747428 119055 1544 39814 22019 1636 18494 6896 7382 11507 3086 6188 4122 814 3345 950 1186 1775 457 1546 235 69 222 94 98 15 23 1
146 19 771649 110377 1537 39530 23326 1243 16827 7207 4755 7534 1747 5452 4027 654 1793 955 398 633 173 66 97 13 7 1
146 20 767468 108345 1496 42249 26394 1607 17286 5003 5003 7562 1935 6403 3737 432 1641 681 1158 933 423 222 22 0 1
147 1 822069 103359 868 25170 7641 327 4503 3121 804 3064 957 1933 2044 399 1825 1288 398 1315 892 560 1073 433 670 700 234 599 502 257 494 360 278 461 376 316 445 302 383 443 260 438 339 299 331 198 234 295 183 232 249 190 225 272 232 273 202 236 233 179 224 186 175 155 190 92 168 136 107 128 104 154 122 93 135 104 62 109 53 79 84 36 57 40 53 57 38 39 36 29 31 25 20 26 23 13 23 7 17 10 7 16 12 18 26 11 19 8 5 10 4 4 5 4 1 2 8 5 9 17 5 16 10 6 11 4 18 5 18 17 7 2 12 7 5 4 18 7 20 3 9 5 9 2 5 4 13 7 39 23 31 51 23 39 45 16 23 17 9 16 5 9 10 0 2
147 2 840344 98100 777 22578 6095 237 3188 2141 512 2258 794 1393 1581 342 1478 1278 364 1350 1010 492 1152 543 641 734 296 645 517 217 458 401 218 428 259 285 338 174 324 284 186 339 316 196 297 250 180 232 184 203 158 110 196 200 131 215 145 138 106 109 100 77 76 70 76 45 42 84 64 55 71 64 72 70 113 52 70 52 53 41 33 43 22 16 19 13 12 11 6 11 13 15 16 20 11 11 14 10 13 8 12 25 4 26 4 7 11 1 17 3 15 29 3 24 27 0 8 2 2
147 3 824482 104295 850 25370 7386 338 4520 2841 777 2934 982 1765 1960 346 1702 1356 338 1387 868 460 1111 427 748 790 278 686 551 245 602 358 333 465 318 280 387 239 360 341 224 349 296 242 281 201 172 196 138 186 176 139 252 192 169 240 160 224 194 163 210 139 121 145 117 96 100 113 90 96 93 81 86 65 61 53 67 64 44 51 41 52 39 69 72 43 43 34 24 17 0 5
147 4 828877 102925 873 24720 7284 320 4261 2531 582 2548 865 1534 1879 420 1629 1299 360 1549 927 507 1108 440 674 661 252 546 429 271 513 437 337 513 318 258 345 229 370 287 243 375 296 191 267 182 189 213 163 198 126 112 155 135 157 207 149 142 121 77 141 111 129 178 70 118 109 56 80 55 83 82 94 78 101 98 73 108 58 42 49 50 32 44 46 36 39 26 16 4 7 2 7 5 3 7 3 5 6 1 9 8 1 8 10 3 14 4 6 11 8 9 19 5 14 11 1 7 6 8 9 0 2
147 5 767213 106764 1473 40877 24111 1500 16575 5946 6595 9950 2468 5641 3573 519 1824 494 764 851 236 824 452 140 286 14 98 73 49 73 104 25 101 18 74 94 43 145 12 2
147 6 752663 114401 1551 44907 25391 1550 16176 6298 5210 9036 2472 5192 3704 561 2016 751 1131 1342 500 1115 878 203 616 86 444 336 120 278 82 115 106 33 139 104 81 48 71 37 102 12 95 36 12
147 7 753962 112388 1491 40213 25122 1549 18935 6602 7397 11064 2422 5053 3621 524 2027 432 960 1260 202 1088 828 464 283 176 145 240 12 437 407 149 360 39 149
147 8 768537 107668 1451 41535 25366 1507 16096 6432 5179 7882 1511 4937 2407 397 1837 412 1301 797 319 755 431 127 390 69 330 464 177 520 25 77 90 166 313 28 447 21
147 9 797814 102388 1334 34293 19510 1209 12472 5160 5741 5950 1796 3504 2979 667 1815 819 864 201 125 167 721 178 293 1
147 10 791225 103285 1200 34429 21922 1478 16888 4816 5404 6119 2718 3872 2909 636 893 568 639 241 161 323 169 60 46
147 11 774248 102308 1283 38663 22748 1459 18130 7180 5853 8506 1758 5856 4610 660 2305 650 856 760 755 1012 355 40 6
147 12 763913 108170 1432 37634 22697 1452 18992 8492 6172 8072 2041 5421 4364 830 3390 1361 1431 1305 742 515 605 200 126 122 120 181 214 1 6
147 13 798397 76639 1664 46749 31998 1520 16542 4369 5014 5329 644 3230 2035 374 1629 1182 762 893 47 345 188 120 152 111 49 19
147 14 752478 105061 1341 40038 27364 1693 17707 6989 6361 8895 2287 6369 5365 798 3397 813 1493 2513 728 1698 736 153 503 100 707 492 119 324 188 410 1207 294 241 103 77 151 364 111 326 7
147 15 755283 110817 1456 38016 21832 1378 17567 7936 5599 10579 2734 6667 5868 1161 3106 1624 1386 2034 547 923 858 354 867 455 408 310 82 154
147 16 767116 106763 1460 42110 21244 1289 15290 6796 5521 7254 1917 3480 2918 880 1574 1034 649 2109 723 1481 1998 387 949 580 529 435 146 391 527 340 422 219 293 268 336 166 270 92 44 1
147 17 755265 112881 1375 39226 26199 1714 19282 7566 7102 8841 1620 5233 3900 639 1632 445 926 1149 444 904 1276 618 1003 507 226 26 2
147 18 766339 110236 1467 38766 24188 1407 17110 5501 6203 9154 1973 5252 4044 695 2631 1114 759 461 74 251 233 122 643 440 623 305 10
147 19 777811 99287 1271 38729 24660 1652 18452 7775 5500 7295 1574 4800 3390 295 1202 656 807 1488 419 450 483 237 255 207 156 390 478 198 76 8
147 20 774697 105008 1402 39536 23727 1415 13791 5203 5250 6972 1857 5054 4510 773 2005 731 1397 1315 402 365 563 60 379 160 186 229 240 264 439 364 537 389 439 88 247 6 1
148 1 792264 110654 975 29085 9126 424 5412 3368 942 3477 1305 2152 2596 515 2190 1763 531 1945 1186 718 1517 705 929 1099 469 1093 869 519 1073 622 582 800 514 582 698 429 647 560 471 721 570 516 710 589 614 646 499 614 554 488 562 383 336 406 285 318 320 259 305 271 236 325 238 238 246 208 261 238 189 180 179 129 132 158 147 135 113 155 94 107 105 90 70 78 107 51 69 62 50 59 59 38 74 45 32 27 43 32 31 61 55 55 34 29 46 36 14 26 30 9 1 3
148 2 804523 110368 947 29484 9650 448 5775 3473 974 3411 1092 2178 2338 468 2041 1550 540 1533 942 634 1179 513 790 697 337 714 577 353 787 409 526 582 390 506 449 282 452 366 241 376 259 273 318 232 265 246 159 188 169 172 120 146 136 156 174 175 174 161 181 205 174 155 100 107 150 156 147 149 149 131 101 107 95 98 84 48 65 31 36 26 35 23 32 37 35 48 29 43 47 52 32 43 58 41 46 30 59 58 65 59 30 36 36 33 25 31 11 10 3 1
148 3 797614 112236 967 29397 8944 427 5269 3004 1152 3357 1041 2565 2599 540 2421 1761 677 1910 1020 733 1208 546 876 958 443 1065 747 501 949 589 547 733 389 556 617 326 556 428 385 469 363 375 423 369 393 351 334 295 264 274 267 184 204 159 176 232 193 185 225 200 199 178 156 147 187 159 161 184 138 180 120 112 145 105 102 89 99 58 93 74 64 72 56 93 68 78 48 61 34 61 79 23 74 65 36 61 43 25 32 17 13 12 7 4 1 3 6 4 2 4 2 4 5 0 5 10 6 7 2 6 5 2 2 5 4 3 4 7 3 3 10 6 1 19 20 17 14 2 6 1
148 4 809644 107439 927 26989 8459 434 5163 3128 1080 3363 1022 2280 2663 537 2578 1802 583 1971 1108 664 1394 671 963 1089 441 1043 854 397 886 524 476 689 343 447 423 234 382 289 236 351 223 232 301 281 252 322 215 257 223 156 200 125 119 128 115 146 159 130 155 182 139 198 156 125 93 115 70 80 68 84 58 49 49 39 32 21 19 28 37 12 27 18 4 25 8 12 13 15 4 14 22 22 23 15 19 28 19 18 23 19 6 13 16 1 12 6 13 15 25 19 26 20 6 18 14 13 23 6 12 7 7 0 11 3 0 2
148 5 732966 112114 1472 44359 29543 2090 23242 7627 7801 9175 1915 5432 3583 823 2667 1112 1675 1740 682 1374 2056 1137 1931 1087 1730 349 54 128 85 46 6
148 6 771176 99291 1404 39121 24480 1547 17521 6888 5472 8056 2650 5757 4824 615 2049 688 775 681 335 1133 1932 447 679 459 218 164 17 81 94 60 79 53 159 427 83 274 109 158 43 2
148 7 744938 110015 1476 40350 25225 1684 19411 7525 8461 9372 2064 6426 5006 1798 2759 1945 1089 2176 847 714 931 311 580 294 644 511 119 740 333 174 629 426 321 491 161 55
148 8 757261 103442 1435 37843 28261 1665 18333 6740 5362 8921 1865 5490 3713 605 2000 873 849 1395 681 1241 1408 713 1324 1888 1126 1403 801 257 379 43 48 95 32 410 58 113 54 27 108 69 79 129 166 276 320 230 234 71 152 12 1
148 9 760521 109527 1474 41365 22643 1517 17537 6282 6508 7028 1743 5277 4136 988 3222 1488 1418 2030 1172 443 760 257 382 358 101 218 147 136 69 16 25 19 80 223 103 181 49 57 122 19 193 144 18 5
148 10 774210 107272 1486 37324 23574 1626 16962 6607 5425 7550 2558 5064 3604 413 1115 496 452 1017 454 830 666 162 154 67 121 361 385 42 4
148 11 755429 111145 1467 44648 26618 1620 18480 6599 8065 7969 2754 4397 3560 334 1701 538 593 529 344 296 572 138 439 397 264 381 383 180 121 38 2
148 12 766677 102015 1332 39535 24828 1712 19176 7326 6244 6790 1786 4554 4101 1291 2198 1137 1038 1242 614 814 1021 380 788 272 268 67 18 58 87 94 117 260 128 867 405 621 112 28
148 13 757415 103390 1356 41068 26344 1526 17267 5592 5653 6958 1348 4206 3091 1203 2145 1379 1571 1948 1061 1400 1860 1007 1348 933 761 517 274 525 563 156 316 179 449 594 309 586 448 394 781 701 244 368 123 163 152 80 114 87 28 20
148 14 764200 102497 1345 38656 25485 1572 18997 7536 6289 11379 1546 5801 3723 1075 1772 837 902 2230 578 1169 803 196 544 332 170 322 33 12
148 15 777310 106439 1348 37557 23561 1612 18126 7994 3907 7281 1673 4306 3836 748 1731 711 441 663 340 154 232 20 11
148 16 757831 110218 1445 42831 26316 1655 20415 6139 5336 7704 1551 5752 4892 1445 2542 943 1285 799 326 191 124 23 201 32 5
148 17 749438 111623 1564 45053 26772 1618 17215 6972 5491 7933 1465 5402 4673 740 3403 1409 1948 2157 525 1142 1102 347 348 415 246 528 315 128 19 10
148 18 745177 109325 1567 40804 25046 1545 17406 5726 6315 10329 2767 7577 7506 1426 4138 1886 1635 2825 1724 1111 1429 550 903 583 212 224 23 7 18 1 20 41 15 109 10 21
148 19 777123 101972 1272 39102 19393 1403 15217 7054 6345 9245 2134 5365 3432 635 2102 1499 1327 1292 489 802 475 188 460 300 143 94 43 99 223 290 451 26 6
148 20 750771 105213 1460 40542 27126 1490 17742 7457 6303 7564 1826 5225 4872 1297 3445 2076 1841 3157 1760 1401 1830 415 809 504 719 590 259 493 466 228 231 71 84 85 38 108 58 40 78 20 183 94 30
149 1 803785 110153 988 27694 8844 482 5499 3410 1115 3569 1022 2211 2292 492 1971 1568 495 1488 1016 589 1222 672 787 887 370 781 657 383 714 527 432 689 427 488 637 410 541 531 341 587 427 363 510 288 287 367 271 316 348 240 295 219 237 211 210 163 198 177 150 145 187 176 189 204 177 193 122 104 123 156 120 93 118 81 101 89 88 83 60 69 36 56 53 29 32 32 28 25 53 26 55 66 63 58 43 44 44 29 22 17 24 30 8 5 4 5 8 14 18 21 8 20 38 14 29 21 22 15 12 12 4 7 17 14 17 11 24 6 8 13 9 5 4 2
149 2 814053 109444 981 27310 7835 332 4437 2505 672 2546 777 1689 1866 433 1754 1379 463 1527 885 670 1237 528 894 1029 322 986 726 342 793 488 461 606 368 380 544 349 563 580 415 516 394 390 384 301 402 257 306 256 200 228 200 165 162 138 150 115 155 121 103 105 68 91 104 71 99 72 41 51 63 54 71 60 57 28 42 48 44 17 30 28 23 19 19 22 25 37 23 69 59 60 80 41 57 37 29 20 6 12 5 1 1
149 3 808103 107288 924 26802 7825 360 4370 2889 771 2808 892 1870 2159 439 2082 1559 609 1838 1102 867 1492 636 1207 1286 507 1207 934 572 1031 592 795 947 506 702 653 510 709 545 437 592 398 482 510 401 499 504 309 376 291 254 257 123 127 111 102 89 107 102 62 112 95 118 112 127 107 135 97 131 116 91 101 88 115 74 72 114 99 111 133 88 72 103 100 78 87 105 90 43 47 48 17 29 11 37 14 28 8 9 12 7 4 4 2 6 16 19 13 28 16 16 14 1 14 5 10 11 1 18 14 6 25 6 15 11 7 3 11 3
149 4 799139 108620 949 28000 8853 374 5373 3004 1111 3320 920 2458 2779 487 2619 1764 656 2024 1113 918 1364 609 960 1065 464 958 681 410 752 496 560 714 466 588 666 432 602 560 338 615 469 383 516 335 367 449 273 420 250 240 305 241 202 302 196 229 275 188 253 269 260 320 317 276 354 245 299 291 201 292 261 201 190 187 173 142 116 166 116 93 82 88 46 70 70 49 98 90 90 61 64 52 43 33 36 31 23 43 52 20 66 29 27 38 30 24 21 9 10 8 1 5 3 4 11 5 10 17 3 18 11 9 5 7 17 1 17 10 1
149 5 773261 105711 1364 39359 23247 1439 15305 5258 6959 7474 2384 5486 3513 655 1967 775 876 1251 668 413 486 186 660 567 461 250 14 12
149 6 766567 105790 1292 36415 24325 1638 20307 6755 6442 8649 2371 5994 4121 639 2049 1034 947 1419 523 650 1010 314 241 282 61 131 34 1
149 7 744820 110414 1412 42555 28432 1749 20657 9342 5237 10969 2546 5707 2854 532 1438 573 755 1364 1027 1322 1592 560 445 584 741 667 684 573 363 65 22
149 8 739087 115568 1492 46022 29684 1670 22253 8913 6440 9523 1663 5757 4184 529 2186 784 894 837 391 624 298 33 186 109 116 237 67 58 81 58 125 49 67 9 7
