time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 883388 82295 827 15743 4531 271 2166 1501 274 1247 604 551 829 275 526 545 163 410 367 130 337 271 157 291 184 171 243 119 126 181 104 149 139 83 120 71 49 48 43 60 54 32 37 20 40 20 35 20 22 28 10 15 13 2 16 8 7 14 11 3 5
144 2 888892 79118 819 14397 3850 229 1887 1418 251 1175 527 553 784 236 498 560 127 479 411 130 370 195 158 256 144 196 198 128 198 181 100 135 138 70 85 56 49 59 47 49 48 42 59 51 66 52 58 47 48 25 61 40 41 29 19 23 6 9 12 18 9 22 13 18 2 4 8 3 8 6 1
144 3 886432 80649 852 15039 4160 220 2176 1617 264 1340 593 599 879 271 536 567 123 413 417 138 330 263 171 264 121 137 165 61 87 91 77 83 82 53 55 41 31 33 32 42 49 23 25 39 11 11 12 3 7 4 9 11 0 9 7 7 5 9 6 7 8 5 9 4 7 12 19 26 21 22 17 13 9 12 13 3 3 5 5 4 6 14 6
144 4 888304 79793 820 14635 4073 218 1789 1263 252 1083 534 457 720 264 405 509 149 318 351 143 287 186 163 267 125 144 148 67 138 130 76 106 87 59 111 66 92 93 49 47 78 48 70 97 40 75 64 40 79 43 55 65 45 68 47 33 32 41 49 44 49 23 27 39 33 23 44 29 32 29 15 10 11 3
144 5 824148 105045 3206 35024 17973 1252 6171 1915 1332 1482 310 750 763 87 340 99 93 11
