time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 861493 108465 1170 22525 3983 584 973 58 280 142 16 111 42 37 44 8 15 5 0 17 11 2 11 2 4 3
144 2 853740 113333 1289 24412 4404 616 1199 97 405 199 17 99 35 43 57 7 25 12 2 5 0 5
144 3 858916 110473 1180 23050 4156 656 973 65 232 128 11 69 25 10 28 7 9 11 2
144 4 857908 110317 1125 23796 4304 619 1138 63 324 160 17 91 34 29 31 10 16 3 3 7 4 0 2
144 5 704690 97523 2533 46466 22945 11452 24854 5671 15928 13299 4064 11727 5637 5210 6328 3010 4070 2801 1594 2461 1266 1168 1164 500 836 527 353 500 239 200 204 137 180 80 97 91 14 55 37 13 29 5 14 21 0 8
144 6 734834 92528 2348 42442 20441 10338 21379 4999 13203 10708 3610 9874 4899 4524 5295 2699 3426 2220 1653 2210 1117 1117 902 561 637 415 217 318 204 191 126 101 82 68 41 65 45 29 31 0 31 20 0 20 2 18 13
144 7 712820 95163 2537 47555 22783 11316 23720 4509 14784 11827 3920 10363 5299 4401 5492 2733 3844 2805 1817 2915 1415 1430 1445 674 999 615 456 657 314 306 262 140 178 114 85 101 53 41 30 23 28 17 5 9 0 1
144 8 714220 95029 2629 46004 22178 10947 23292 5463 14911 12610 3914 10955 5656 4624 5784 2693 3794 2811 1538 2744 1408 1351 1359 732 745 558 297 432 276 257 208 177 73 68 49 28 62 37 35 13 30 1 8 1
