time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 781622 110077 5840 49249 13618 8585 8983 1536 5465 2563 1484 2228 881 1537 910 656 914 423 583 488 281 411 176 231 158 121 128 92 70 92 55 58 53 42 47 43 34 27 41 21 23 30 9 12 14 13 14 17 3 5 5 7 7 10 0 8 0 1
144 2 773318 112460 6192 50859 14377 9230 9788 1566 5927 2794 1631 2413 878 1528 930 641 880 404 626 501 291 456 243 289 243 153 209 146 135 98 109 89 69 78 75 47 40 38 27 23 34 24 23 37 14 18 23 14 6 2 2 3
144 3 782729 111384 6053 49407 13889 8216 8849 1382 5132 2383 1237 1945 643 1199 746 553 761 325 596 413 273 365 210 204 181 91 145 99 84 87 64 75 44 36 40 13 38 27 20 16 0 14 13 10 6 1 3
144 4 779940 111880 6167 49649 13927 8458 9293 1360 5208 2413 1299 2211 759 1405 916 619 929 403 649 441 303 369 204 227 162 99 170 58 85 59 51 42 29 26 25 20 22 15 7 10 6 1 2 4 4 5 4 1 10 10 6 9 4 3 7 0 2 6 2 1 3 0 2
144 5 624078 61542 5769 38792 15036 17290 20566 6813 20321 12282 11393 14851 8979 12881 9273 9096 10321 6659 8839 7325 6275 6890 5217 5560 5725 4300 4553 3872 3643 3433 2929 2972 2498 2300 2160 1842 1770 1471 1206 1211 850 885 684 734 584 535 425 334 309 256 235 205 269 181 156 167 118 122 101 116 97 55 104 40 58 63 30 74 65 45 58 29 26 30 3 16 9
