time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 867524 92710 2483 22998 5010 1482 2396 323 1374 743 245 636 256 300 321 101 252 119 113 135 54 99 39 35 42 23 25 39 27 8 19 14 10 12 4 6 2 10 2 7 3
144 2 863621 95122 2689 24172 5359 1476 2494 348 1340 719 187 541 196 277 262 81 242 141 99 131 41 128 69 59 46 18 25 9 16 19 6 8 5 5 4 3 5 0 10 7 4 4 9 1 3
144 3 869576 92018 2473 22754 4845 1430 2326 310 1375 800 258 605 217 213 174 68 91 53 51 82 46 76 39 27 41 16 22 8 4 3
144 4 866817 93575 2480 23746 5067 1428 2406 312 1280 765 205 506 211 242 193 84 181 87 77 110 38 78 34 36 28 8 4 3
144 5 706268 64347 4695 37057 18181 13601 22034 8028 18006 13608 7208 13532 7444 7810 8118 5299 6582 4585 3775 4851 2648 3088 2821 1969 2341 1573 1354 1529 938 883 799 573 646 521 421 417 326 316 326 222 177 186 123 101 111 71 118 28 58 41 44 62 48 18 25 23 26 1
144 6 721276 63680 4446 37020 18030 12663 20531 7345 15633 11881 6340 12092 7021 6994 7664 4961 5914 4435 3847 4493 2894 2897 2700 1948 2248 1696 1295 1553 935 798 986 607 554 403 310 309 283 225 204 139 111 105 118 102 70 34 44 30 9 26 8 12 8 2 15 0 6 5 0 8 6 5 10 0 9 8
