time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 896432 87440 420 13850 1493 99 181 3 50 19 4 9 1
144 2 898854 85320 424 13509 1387 113 203 4 49 39 10 16 4 11 6 4 4 3 1 2 1 6 3 2 1 5 1 8 4 4 1 0 2
144 3 895758 87979 420 13966 1518 128 162 9 29 23 0 8 1
144 4 896226 87711 429 13865 1460 116 149 6 12 9 2 9 2 0 4 0 1
144 5 792216 109656 1944 54824 11264 15023 10630 431 3082 397 352 173 0 9
144 6 844891 111119 1187 25016 4564 7981 3894 105 811 53 148 77 6 69 0 66 14
144 7 861059 102123 972 22080 2381 7445 3041 79 596 23 100 68 0 34
144 8 775615 119325 2231 60277 11836 16669 10546 475 2504 156 255 99 13
144 9 827465 111055 1404 32842 5253 12492 7000 490 1570 276 111 43
144 10 858346 111854 1120 20531 2771 3463 1482 18 365 51
144 11 855808 104339 1084 22828 2639 7886 3755 143 1080 115 198 83 7 33 3
144 12 845111 114706 1091 23431 3588 6446 3770 122 1416 233 58 29
144 13 786999 113614 2103 60351 10744 15157 8950 404 1533 58 88
144 14 851699 111364 1036 21549 3736 5743 3060 102 1213 224 237 38
144 15 859834 106119 990 19996 3825 5090 2830 92 1089 39 90 7
144 16 865541 97262 1065 21337 4330 4893 3654 104 1414 181 187 33
144 17 847280 117218 1065 22096 3493 5113 2804 44 848 31 9
144 18 847036 115205 1159 22026 4200 5267 3205 66 1310 345 131 51
