time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 868035 91279 2607 23927 5065 1691 2447 329 1407 829 240 651 211 282 254 74 146 57 72 72 17 46 25 16 32 11 16 19 4 29 15 15 18 8 11 4 14 4 8 6 4 1 3
144 2 870401 89231 2590 23742 5059 1657 2299 345 1282 705 258 604 205 348 256 107 237 98 108 106 44 74 39 36 29 13 20 16 17 12 18 4 8 4 5 6 8 4 0 5 1
144 3 867285 91621 2613 24308 5284 1746 2451 329 1308 710 260 515 215 295 279 94 238 103 105 82 21 38 27 10 20 3 11 7 2 6 5 2 4 2 2
144 4 868469 90312 2647 24229 5258 1607 2391 318 1330 758 222 626 255 336 266 107 256 89 105 74 51 42 34 27 38 8 17 19 1 27 12 11 16 5 4 7 1 1 2 0 4 6 1 5 4 0 2 0 1
144 5 829975 94482 6576 36204 6787 11622 6932 1496 3623 862 1093 313 33 3
144 6 777296 143783 6466 40917 7293 11284 6537 1089 2679 795 906 597 59 279 8 13
144 7 782100 141120 6087 42585 6703 12244 5747 665 1717 356 405 102 46 74 13 34 3
144 8 840579 92347 6064 31618 6327 9492 5877 1330 3002 762 1297 418 121 289 199 204 75
144 9 785223 138268 6844 38207 6074 12129 7142 1456 2476 654 896 287 37 118 13 122 55
144 10 769348 149589 6983 44803 7639 10060 5747 1006 2775 661 823 286 55 134 23 67 2
144 11 764310 142486 6501 46869 7612 14573 7964 1442 3650 1266 1849 1041 110 229 63 34 2
