time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 752332 162587 2194 56170 13259 4461 5356 300 1869 705 129 324 74 99 66 18 30 10 6 4 1 5 2
144 2 761847 160457 2038 52988 12034 3851 4455 184 1292 417 71 194 51 57 34 3 18 6 3 1
144 3 747194 166132 2380 57341 13303 4478 5579 303 1884 667 144 308 68 108 41 14 31 3 13 6 2 2
144 4 758385 160937 2090 54590 12389 3937 4716 264 1458 507 112 266 64 113 72 27 48 4 11 9 0 2
144 5 663742 188712 3259 88880 13796 24357 12907 358 3434 220 326 10
144 6 663835 264434 2576 51580 3894 8143 3900 144 1011 110 256 110 3 5
144 7 671153 247380 2458 60845 4031 10032 2819 72 851 59 223 76 2
144 8 614706 213453 3828 98603 18030 32387 15217 339 2795 329 259 55
144 9 672617 231764 2520 56245 4899 18650 8407 364 3275 350 658 246 0 6
144 10 670656 261387 2420 55801 4508 3756 1358 14 101
144 11 675261 245303 2218 59811 3979 9766 3009 106 509 20 19
144 12 643168 271226 2718 65161 6261 7647 2955 83 634 66 76 6
144 13 591391 219569 4074 114286 16613 35202 15385 440 2664 110 235 32
144 14 639948 277990 2733 62762 5557 6783 2713 68 1039 138 199 68 0 3
144 15 691383 249629 2542 46916 3208 3964 1775 116 409 33 26
144 16 687160 237862 2478 44201 6338 8155 6767 195 3953 915 977 554 73 212 12 99 50
144 17 634879 271489 2545 67428 7077 9312 4471 124 1708 330 371 244 1 22
