time: 1000000000
144 10 764287 104511 1473 44914 18388 8114 16481 2975 9537 7213 1446 5925 3020 2081 3129 990 1602 1004 497 770 281 278 339 116 191 165 44 112 38 30 28 0 19 3
144 11 749917 109194 1533 48908 19631 8955 17730 2697 10586 7305 1897 6353 2713 2513 2851 1188 1857 1115 595 868 337 223 278 174 163 109 41 76 29 18 32 27 9 29 17 10 14 0 9
144 12 736183 109925 1566 50265 21003 9519 20078 3318 12134 8186 2524 7305 3163 2812 3279 1319 2040 1167 640 1060 429 513 507 183 310 152 103 108 68 58 20 2 12 8 4 10 4 15 8 0 1
144 13 738277 111552 1601 50852 20729 9273 19220 3207 11140 7891 1857 6733 3165 2532 3585 1287 2085 1206 544 1009 405 387 390 210 304 166 109 102 39 36 35 27 7 11 5 2 7 0 10 3 0 1
144 14 735328 112082 1905 51318 20776 9592 18592 3142 11089 7920 2165 7199 3385 2787 3420 1366 2142 1338 688 1220 501 530 501 174 307 174 66 116 22 61 54 23 18
144 15 729695 111544 1730 52066 21595 9905 20506 3262 12178 8237 2204 7295 3398 2732 3635 1453 2238 1347 787 1190 473 504 545 215 407 178 115 150 71 85 40 31 17 20 14 7 7 14 4 5 9 16 25 25 7 19 0 1
144 16 740644 108012 1676 50120 20233 9739 19083 3007 11602 8284 1934 7306 3375 2804 3524 1265 2143 1304 593 1029 394 418 355 211 214 164 75 154 91 56 82 27 37 7 7 19 12 0 1
144 17 737828 111145 1683 51783 20689 9652 19208 3056 11530 8083 2110 6931 2964 2560 3220 1282 1997 1057 653 794 316 397 353 149 221 87 70 95 38 33 14 2 1
144 18 729732 111234 1644 52699 21705 9680 19702 2948 12205 8973 2104 8107 3659 2764 3737 1451 1992 1369 630 1189 372 363 416 146 344 219 106 159 76 51 58 28 26 17 17 23 4 3 6 0 10 14 3 14 0 2
144 19 722383 113303 1666 53418 22967 9482 21145 4000 12452 9550 2223 7931 3623 2434 3650 1571 2053 1539 571 1131 556 358 520 176 352 209 115 212 121 67 90 26 34 10 0 8 5 0 4 2 7 14 0 12 6 0 4 1
144 20 718201 116199 1758 55250 23323 10518 21402 3368 12462 8654 2199 7513 3241 2899 3492 1144 2490 1215 910 1150 377 532 491 168 354 280 31 161 44 49 56 0 24 13 4 9 0 5 5 0 9 0 1
145 1 867828 106299 681 21242 2944 331 481 29 117 27 1 12 5 2 2
145 2 866048 107717 670 21565 3031 325 499 18 63 28 6 15 0 8 5 0 3
145 3 868366 106434 675 20720 2862 325 430 13 86 32 2 27 4 6 13 0 6
145 4 870563 104605 659 20512 2764 314 467 26 71 16 0 1 3
145 5 731278 112289 1718 52711 21464 9048 19763 3330 11659 8854 1984 7549 3323 2911 3636 1221 2189 1348 735 1163 408 447 352 93 153 78 62 86 44 36 32 26 5 6
145 6 736540 109050 1722 50326 21053 9300 19217 2964 12654 8717 2359 7739 3394 2929 3542 1396 2084 1217 636 1040 464 436 408 177 282 134 46 83 24 42 18 7 1
145 7 722867 112749 1681 55015 22383 10642 20269 2944 13051 9094 2308 8029 3603 3293 3805 1358 2128 1086 783 957 342 479 370 102 285 84 97 70 15 41 21 5 12 9 4 10 4 3 3
145 8 733729 110024 1731 50819 22122 9264 19436 3446 11451 8647 2045 7479 3486 2664 3663 1393 2201 1408 796 1392 447 639 464 179 318 158 57 167 53 54 67 23 56 31 51 6 16 7 2 8 0 2
145 9 744950 109817 1664 49478 20641 8861 18972 3016 11447 7990 1894 6614 2871 2457 2934 1079 1619 939 384 820 296 291 246 103 185 108 54 116 38 39 39 16 9 11 3
145 10 759707 103480 1531 45469 18819 9005 17962 2608 10641 7182 1885 6349 2977 2181 2824 1044 1604 946 710 1021 328 450 435 141 253 101 54 115 39 72 47 8 13
145 11 736956 109581 1671 50104 20780 9646 19487 2956 12024 8581 2115 7574 3452 2807 3476 1288 2088 1290 675 1159 454 413 410 152 275 167 85 131 83 15 52 11 1 11 4 6 3 0 6 12
145 12 718914 115157 1777 54478 22814 10017 21041 3430 12563 9693 2255 8412 3424 3088 3800 1428 2303 1477 726 1143 489 434 358 134 199 70 88 80 25 63 22 16 34 3 13 5 3 13 1 5 4 0 2
145 13 749667 107046 1695 48978 19568 9060 17457 2712 10956 7547 2206 6799 2943 2534 3142 1181 1791 1059 754 966 344 362 359 103 238 151 49 131 46 43 48 18 7 4 8 6 0 9 14
145 14 749492 105874 1573 49706 19600 8955 17632 2773 10516 7649 1826 6804 3524 2504 3377 1275 1890 1099 620 1049 438 441 472 158 302 108 71 88 43 51 15 10 6 2 6 3 6 6 0 8 13 3 10 0 3
145 15 735548 109427 1749 52783 21970 9947 19279 3374 11443 7897 2299 7284 3151 2878 3328 1387 1863 1134 505 974 316 337 401 144 221 137 47 101 22 14 22 9 0 8 2
145 16 736112 109348 1663 50979 21926 9444 19877 3585 11407 8796 2112 7445 3398 2666 3110 1182 1859 1101 658 941 402 480 461 209 247 152 62 97 48 77 56 35 44 16 5 1
145 17 750140 106078 1573 48347 20357 8648 17990 2826 11364 8011 1858 6960 2993 2501 3130 1091 1820 1251 431 914 313 330 306 112 172 91 71 135 20 66 33 13 13 16 0 16 10 0 1
145 18 767527 103756 1359 44201 17801 7794 16116 2428 9997 6666 1678 5754 2453 2319 2553 1115 1590 972 628 898 318 521 415 195 313 135 67 144 48 52 48 22 34 21 9 29 11 9 5
145 19 756519 103424 1467 46891 20329 8562 17992 2776 10804 7850 1801 6790 3141 2259 3055 1105 1551 866 492 795 337 283 311 106 148 125 9 63 19 8 29 12 14 8 3 5 8 0 12 3 10 13 1 5
145 20 732508 110587 1778 52506 22004 9968 19617 3104 12110 8374 2079 7377 3418 2892 3455 1203 2009 1282 511 1033 406 385 474 117 199 181 67 158 65 52 31 24 22 5
146 1 863961 108857 656 22203 3119 391 519 20 138 60 18 29 8 6 3 1 4 0 3 3 0 2
146 2 863218 109826 672 22110 3121 370 491 22 90 32 4 13 3 11 9 3 2 2 0 2
146 3 867798 106713 667 20830 2897 348 487 23 112 41 3 38 7 10 10 4 6 6 0 1
146 4 863652 109022 682 22219 3297 419 563 19 95 27 0 4 2
146 5 738434 107598 1717 51127 20550 9099 19329 3250 12032 8510 2244 7285 3406 2856 3646 1340 2014 1194 743 1102 334 408 457 179 303 238 112 213 81 29 28 23 16 7 33 15 13 27 0 9
146 6 750596 104691 1657 49071 20165 9319 18279 2908 10869 7545 2082 6776 2752 2731 3076 1154 1842 1129 564 897 352 320 310 141 227 166 48 126 53 28 47 12 13 9 0 12 0 12 10 0 7 2 3
146 7 739634 109825 1747 50497 21159 9537 19332 3100 11228 7702 2053 6803 3101 2575 3208 1245 1924 1246 776 1134 388 445 359 171 271 124 100 99 67 31 37 29 23 19 8 4
146 8 743487 109721 1654 50424 20290 9837 18700 2935 11257 7797 2123 6633 2866 2511 3047 1089 1804 954 431 746 277 266 290 80 184 109 48 125 44 84 66 32 24 9 10 9 18 15 1 4
146 9 730093 112675 1638 50909 21063 9783 19771 2839 12781 9095 2350 8110 3437 2883 3662 1245 2226 1222 721 1120 416 423 431 136 284 194 64 163 87 67 64 29 17 1 2
146 10 726250 110696 1765 53993 22195 10466 20326 3459 12787 8757 2326 7556 3347 2943 3467 1244 2320 1387 750 1157 392 437 488 132 408 236 137 184 102 60 94 28 25 32 19 11 14 2 8 1
146 11 735130 108922 1663 52145 21392 9946 19418 3149 11570 8255 2167 7452 3323 2943 3547 1484 2269 1321 676 1140 539 295 382 129 211 168 60 104 44 29 48 23 10 18 10 7 2 6 0 4
146 12 734612 110167 1703 51319 21115 10103 19902 2944 12131 7934 2264 7273 3218 3001 3605 1411 2079 1235 600 1112 419 357 331 155 239 95 92 123 44 56 75 39 39 31 9 16 27 0 27 13 14 6 4 0 7 0 11 24 0 19 1
146 13 757290 103346 1594 46642 19337 8520 17052 2618 10670 7617 1867 6500 2951 2602 3485 1327 2033 1287 640 968 389 343 358 129 158 101 35 54 25 26 9 18 5 4 1
146 14 727370 111276 1794 53237 21968 10857 20448 3204 12551 8574 2225 7381 3411 2992 3396 1325 2188 1283 675 1181 568 496 454 169 347 181 94 128 71 56 39 16 23 22 0 1
146 15 751594 105625 1740 48532 19311 9976 18294 2901 10968 7383 2158 6431 2608 2467 2730 1129 1430 931 569 927 393 328 403 173 259 182 75 118 66 56 40 17 25 25 8 32 15 27 35 7 10 2 1
146 16 736098 114079 1813 51578 20348 9608 19071 2750 11627 7869 2171 6644 2982 2654 3096 1332 1776 993 569 966 351 387 346 145 185 113 64 123 51 51 29 20 14 15 0 16 1 4 5 0 11 9 3 7 3 4 3 0 7 8 0 2
146 17 764855 100509 1441 44822 18102 8841 16878 2850 10436 7504 1819 6116 2623 2398 3004 978 1837 1057 627 1014 394 421 428 167 258 206 53 175 59 62 30 14 10 10 0 3
146 18 751814 105776 1586 46950 19489 8960 18622 3319 11379 8386 1839 7023 3031 2142 3067 1100 1744 786 514 729 236 326 343 103 245 107 72 71 19 25 42 18 17 29 17 30 5 10 11 1 14 0 4
146 19 748189 107637 1566 48401 19685 9643 18451 2896 11197 7423 2034 6389 2662 2849 2998 1198 1972 997 723 1033 318 329 331 186 222 141 106 123 90 57 62 31 16 8 8 11 0 4 9 0 5 1
146 20 748841 107995 1565 49538 19645 9387 18175 3083 10568 7359 1979 6485 2816 2473 2993 1237 1811 940 566 815 361 337 277 137 195 86 69 68 33 52 29 32 21 4 14 13 0 2
147 1 864752 108390 704 22096 2916 383 537 27 124 47 4 17 2 1 1
147 2 860007 111756 749 23082 3301 381 555 28 78 38 1 14 9 1 1
147 3 863494 109397 694 22185 3084 407 555 18 89 37 9 18 4 2 5 1 2
147 4 863223 109443 684 22577 3115 383 468 20 74 12 0 2
147 5 716451 118127 1767 55881 22610 10967 20798 3409 12235 8514 2384 7656 3428 3093 3511 1662 2144 1054 723 1111 434 578 437 219 284 130 59 109 37 43 30 19 34 14 11 14 11 0 12 1
147 6 737694 110746 1594 52026 21090 9813 18817 2965 10973 7737 2120 6897 2832 2808 3381 1455 2023 1169 738 1036 387 541 422 151 208 95 48 85 40 24 33 16 12 15 2 8
147 7 731989 109343 1808 51896 21620 9797 20293 3832 12172 9141 2297 7639 3351 2731 3514 1451 2027 1312 581 1002 396 417 453 186 280 182 61 116 35 11 25 15 7 6 10 5
147 8 703198 117545 1961 56218 22236 12208 22740 3786 13911 9924 3017 9005 3715 4091 4374 1709 2970 1525 1025 1483 545 601 586 281 366 273 179 195 101 54 52 35 39 10 10 7 7 2 8 0 9
147 9 740918 109983 1648 49775 20249 9376 18818 2841 11350 7705 2066 7004 3219 2836 3515 1263 2113 1148 695 1106 389 393 409 217 247 174 90 148 67 52 54 21 28 20 16 10 6 1 8 20 0 3
147 10 743226 107281 1591 50199 20290 9570 19336 2790 11782 8156 2061 7232 3203 2618 3272 1154 1910 1027 659 949 316 331 287 145 134 113 80 105 37 61 9 49 14 3 8 0 3
147 11 727968 113423 1843 52223 21687 10349 20289 2998 12524 8416 2370 7128 3166 2916 3550 1480 2241 1158 907 1139 432 379 388 157 177 149 34 133 78 46 107 8 45 30 8 15 5 16 0 8 9 0 2
147 12 740742 108737 1654 50183 21561 8316 18817 3417 11201 7862 2009 7096 3073 2397 3662 1279 2139 1438 627 1170 454 457 504 208 271 158 44 120 62 9 51 34 23 43 14 38 28 7 29 2 12 19 0 9 7 10 8
147 13 757847 106997 1417 46693 18882 8099 17232 2721 10391 7450 1336 6273 2726 2409 2992 1032 1657 1033 456 828 324 237 344 72 198 148 14 107 42 18 23 0 3
147 14 735395 112242 1615 52156 20797 9550 18969 3165 11289 7816 2006 7018 3176 2686 3258 1273 2006 1129 641 1067 462 482 594 184 299 175 58 160 103 41 50 29 30 31 7 21 20 0 1
147 15 752571 104870 1637 47722 19905 9265 18735 3152 11095 7733 2076 6448 2636 2540 2612 1149 1599 910 609 879 288 365 329 159 225 109 86 103 38 32 17 19 4 9 4 13 4 10 12 9 13 10
147 16 737180 112515 1598 51311 21075 9311 19501 3071 11618 8131 1995 6872 3103 2529 3140 1224 1723 1057 470 862 334 269 320 122 215 124 46 76 69 23 54 47 8 6 2
147 17 746719 109076 1611 49750 20268 8891 18021 2735 10668 7468 2051 6651 2914 2530 2969 1183 1954 1157 641 907 407 349 333 150 204 91 57 69 18 28 23 14 37 7 6 6 16 1 17 0 4
147 18 741773 109147 1819 49728 20170 10261 19150 2729 11684 7700 2289 6629 2641 2715 3084 1276 2020 1138 626 1021 332 465 388 248 305 130 99 115 64 38 53 42 23 32 32 18 14 3
147 19 724160 110883 1828 53964 22213 11072 21794 3160 13231 8596 2419 7773 3438 3171 3349 1409 2126 1207 751 1209 402 433 402 138 274 168 66 97 76 37 54 35 24 0 6 3 4 6 5 6 4 4 4
147 20 751276 110637 1607 49046 18652 9140 17187 2574 10160 6869 1861 5818 2853 2163 2966 1138 1784 1026 625 860 354 366 274 159 204 74 67 75 37 33 31 35 21 5 0 14 6 4
148 1 865173 107707 709 21927 3104 459 579 27 130 65 9 46 10 14 11 3 10 12 0 3 2 0 1
148 2 864432 108598 705 21966 3109 384 612 28 105 42 3 14 3
148 3 862111 110314 690 22624 3144 397 539 17 76 32 2 16 8 5 4 6 6 2 2 2 2 2
148 4 857941 112895 746 23681 3473 484 600 18 99 42 6 6 7 1 1 1
148 5 728484 111762 1707 52166 21696 9695 20208 3457 12500 8427 2320 7097 3196 3066 3708 1640 2325 1489 676 1297 602 407 515 247 305 207 86 183 133 51 87 72 31 69 16 28 4 9 18 0 10 5
148 6 734973 110593 1636 50743 19871 10293 19621 3121 12046 8272 2340 7375 3457 2878 3408 1383 2161 1232 856 1134 423 475 450 194 265 192 100 166 68 49 67 43 50 25 22 17 0 2
148 7 762868 102252 1586 45626 17810 8948 16566 2654 10541 7323 2045 6401 2833 2430 2901 1025 1983 1190 518 852 249 324 249 119 204 146 55 116 65 16 24 23 12 23 20 0 4
148 8 740702 108523 1785 50940 21108 9938 19251 3226 11150 7865 2129 6776 2897 2889 3072 1223 1899 1018 642 881 282 440 335 197 286 100 151 116 32 66 46 6 27 1 2
148 9 748134 107750 1518 48768 19875 9239 17889 2892 11236 8216 1863 6956 2969 2461 2921 1183 1744 950 557 888 349 401 405 155 234 112 65 107 42 23 53 10 19 16 0 1
148 10 748122 107591 1665 48971 19320 10105 18173 2551 11466 7560 2157 6727 2667 2662 2813 1135 1787 946 561 904 331 423 447 150 234 102 93 79 51 42 52 11 23 22 0 14 14 0 18 9 0 3
148 11 742152 109609 1534 50263 20439 10177 18750 3035 11547 8153 2081 6899 2898 2526 3133 1244 1790 998 541 848 299 255 260 97 140 73 28 84 60 20 41 22 5
148 12 739614 111581 1667 50768 20554 9231 18739 3137 11527 7746 2332 7132 3002 2422 3036 1173 1924 1054 583 985 353 336 303 137 188 112 65 130 42 38 26 21 11 4 5 17 0 6
148 13 733436 113102 1740 51554 20198 10383 19163 2903 12268 8489 2289 7091 2990 2874 3114 1303 1933 1275 678 1096 413 436 366 140 215 128 82 145 59 44 35 12 13 26 0 7 1
148 14 764109 101244 1572 46255 19666 8238 17176 2412 10698 6923 1821 5688 2699 1935 2670 1097 1569 1158 512 892 307 280 278 111 218 101 59 136 28 38 23 8 27 6 12 11 2 8 4 4 5 0 1
148 15 746606 108566 1643 48423 20224 9550 19122 2883 11461 7794 1855 6518 3070 2218 3091 1025 1750 1013 643 815 274 264 255 119 173 114 85 118 39 58 44 24 37 9 16 15 3 16 6 3 7 0 7 5 4 9 8 4 7 4 3 1
148 16 738767 109554 1541 50923 21612 9287 19190 3313 11376 8408 1892 7252 3273 2395 3397 1191 1986 1014 744 1090 415 400 351 142 152 104 25 45 17 14 24 31 5 31 10 10 1 8 3 8
148 17 740801 110795 1665 50283 19970 9936 19435 2879 11895 7969 2060 6917 2986 2447 3045 1071 1648 977 535 885 356 405 323 147 180 125 93 107 14 29 10 5 7 0 1
148 18 749885 106988 1644 47968 20031 9582 17867 2965 10245 7394 2172 7024 3027 2840 3001 1221 1801 902 606 996 372 369 347 139 294 124 62 68 17 14 22 0 10 4
148 19 737855 111581 1709 50224 20517 9433 18991 3164 11423 8272 1948 7296 3161 2534 3260 1275 2180 1192 726 994 380 374 394 161 226 169 52 157 90 58 48 21 20 35 11 39 19 8 4
148 20 719146 114104 1647 54503 22320 9647 20785 3233 13432 9407 2562 8427 3846 3139 3986 1494 2129 1541 665 1229 510 537 479 226 310 209 106 144 42 33 51 14 38 31 18 11
149 1 855410 114786 745 24317 3465 446 632 27 116 37 1 14 1 4
149 2 868858 105961 620 20737 2851 355 442 15 92 35 5 14 2 4 6 0 1 0 3
149 3 862393 110158 758 22375 3132 402 550 16 138 51 1 22 4 1
149 4 860127 112007 690 22600 3379 392 591 18 108 34 11 24 3 8 7 0 2
149 5 740085 109937 1724 50648 20650 9819 18748 2807 11317 7810 2225 7175 3103 2910 3133 1209 2033 1078 640 997 398 325 402 132 247 121 53 95 53 19 52 15 17 18 0 6
149 6 739585 108560 1614 50555 19980 10297 18840 3213 12043 8061 2342 6726 2918 3063 3219 1284 1957 1178 775 1060 392 488 379 197 286 175 113 203 93 69 84 52 50 34 23 6 14 12 0 24 11 10 4 1 8 2 1
149 7 753022 106189 1526 48306 19113 9605 17813 2236 11637 7591 1927 6366 2622 2331 2751 983 1862 805 596 920 348 366 362 114 249 139 52 78 8 18 19 12 3 5 0 20 7
149 8 747823 109758 1593 48808 19969 9109 18194 2623 11407 7249 1942 6512 2888 2460 3048 1026 1902 949 458 731 306 268 337 106 212 100 32 81 39 32 31 7 1
149 9 721971 113364 1772 54203 22694 10118 20817 3403 12121 8535 2190 7537 3431 3008 3993 1453 2612 1509 921 1314 569 544 517 235 309 228 104 170 63 29 69 67 32 19 22 13 7 18 10 8 2
149 10 736237 109999 1688 50462 20407 9957 19559 3344 12284 8555 2300 7022 3118 2852 3416 1352 2121 1106 787 1036 379 544 318 246 265 169 150 138 72 53 23 31 10 1
149 11 727157 113790 1788 50651 20294 9792 20310 3460 12997 9120 2524 8014 3389 3266 3808 1499 2324 1385 804 1152 454 548 406 261 251 184 87 121 33 59 30 16 22 3 2
149 12 737559 109411 1697 50668 20168 10393 19174 2992 11870 8057 2453 7540 3433 2704 3399 1445 2115 1262 620 1022 347 405 356 138 233 109 66 98 51 56 32 44 9 8 12 7 32 0 12 4
149 13 732022 111359 1668 51993 20922 10582 20179 3120 11946 8099 2115 7208 3033 2809 3499 1244 2008 1368 749 1319 390 574 531 186 358 178 117 133 56 29 56 37 28 26 7 13 16 0 9 15
149 14 734617 111147 1663 51806 20997 9874 19703 3121 11881 8330 2086 7042 3135 2764 3407 1204 2091 1215 533 938 343 374 398 83 312 181 108 171 77 85 64 28 41 31 11 18 34 29 11 32 8 8
149 15 753974 106056 1641 47796 18678 9641 17179 2812 10320 7409 2044 6615 2934 2469 3163 1193 1950 945 611 915 279 334 332 110 205 109 69 116 43 29 12 5 11 0 2
149 16 751181 107902 1633 48027 19154 8608 17295 2768 10579 7875 1824 6884 3047 2489 3204 1163 1803 1198 506 914 330 354 435 125 245 144 53 106 46 50 35 13 8 3
149 17 754431 106344 1679 47890 19056 8978 17310 2846 10461 7182 1980 6215 2739 2231 2820 1118 1836 1076 703 1048 383 435 423 110 222 105 73 107 38 32 23 6 7 18 10 35 23 0 6 2
149 18 720356 112343 1885 53947 22130 10266 21142 3630 13009 9224 2662 8334 3615 3119 3800 1682 2389 1482 909 1303 453 549 500 270 288 173 61 163 59 66 71 11 34 20 13 7 8 22 0 6
149 19 750031 106096 1562 49164 20540 8850 18460 2964 11143 7841 1842 6280 2812 2029 2822 1117 1632 1103 486 1027 424 411 440 103 305 170 63 133 54 48 34 11 4
149 20 739755 111089 1644 50900 19909 10328 18802 2709 11490 7546 2086 6745 2966 2683 3238 1086 1986 1206 675 1108 318 561 417 99 257 176 40 102 20 7 19 0 10 2 8 8 0 6
150 1 871098 104498 624 20112 2745 312 441 17 90 31 3 21 1 4 3 0 1
150 2 861265 110567 688 23025 3142 411 643 38 133 52 1 18 4 4 9 1
150 3 860645 111458 737 22687 3297 384 557 24 116 29 4 33 6 15 8 0 1
150 4 869997 104934 625 20675 2789 305 479 18 84 46 2 26 8 7 6
150 5 731235 109481 1764 52181 22007 9934 20263 3519 11682 8884 2132 7806 3748 2684 3759 1404 1869 1334 559 1094 540 440 488 294 300 185 54 112 69 56 54 22 7 17 18 3 3
150 6 765253 104189 1601 45964 17469 8628 16263 2404 10055 6830 1789 6022 2579 2182 2408 967 1486 768 544 680 304 401 370 148 220 99 49 71 21 50 53 19 43 4 27 6 0 5 7 0 11 7 3 2
150 7 748502 110558 1709 48552 19601 8778 17800 3425 10034 7456 1767 6482 2953 2273 2920 1005 1599 918 463 791 340 369 468 149 275 190 109 172 76 77 48 65 23 42 1 8 2 1
150 8 739381 110281 1848 51612 19866 10448 18619 2661 12112 7898 2023 6765 2847 2475 3094 1234 1836 1016 747 1054 330 397 421 84 239 156 43 182 70 65 43 18 24 29 0 21 16 14 23 6 3
150 9 726858 113266 1718 53051 21500 10541 20042 3066 12089 8683 2204 7641 3345 2952 3473 1322 2006 1337 776 1306 517 521 438 285 259 218 99 181 79 106 35 33 14 14 23 1 2
150 10 742476 108000 1605 50444 21237 9521 19478 3213 11126 8097 1773 6951 3175 2309 3174 1108 1926 1068 623 978 330 454 283 134 134 59 69 79 49 43 40 24 15 5 0 1
150 11 756089 104689 1559 47834 19328 8598 17042 2906 10378 7193 1913 6781 2751 2762 2850 1189 1946 1059 647 895 256 270 254 84 200 129 57 100 30 33 32 8 30 21 12 47 6 19 3 1
150 12 726260 112796 1721 52530 22056 10010 20395 3228 12582 8509 2098 7606 3636 3007 3833 1461 2368 1316 896 1157 419 482 417 188 272 208 60 115 65 40 63 31 33 44 20 23 21 0 22 4 8 1
150 13 720133 115915 1914 53525 21983 10614 20532 3047 13462 9088 2751 7810 3197 3267 3254 1395 2468 1039 944 1053 412 702 371 249 347 105 109 131 34 62 44 12 10 15 6 1
150 14 733348 110094 1704 51027 21335 10315 19869 3384 11585 8068 2168 7494 3329 3196 3519 1552 2169 1314 777 1143 400 527 461 211 338 190 130 172 54 33 41 14 1 23 0 12 4
150 15 740353 109063 1800 50572 19837 10015 18593 3045 11471 7876 2539 6988 3015 2954 3168 1298 2288 1186 872 1095 328 447 310 124 198 157 55 130 39 23 46 24 21 30 4 8 2 10 9 0 8
150 16 759476 104004 1572 46408 18302 8869 17134 2911 10511 7238 1816 6100 2722 2366 3108 1135 1783 1133 556 870 303 281 303 116 202 216 58 223 89 45 41 9 22 18 11 14 6 19 11
150 17 755110 107576 1532 48104 19584 9178 18058 2396 10504 6755 1713 5722 2384 2238 2478 978 1507 982 510 823 294 330 350 168 210 157 89 121 62 23 22 14 12 11 0 6
150 18 740133 108668 1537 50307 20229 10195 19275 3534 11725 8474 2287 7336 3088 2724 3022 1118 1757 1042 543 975 350 461 409 76 259 115 40 68 37 42 51 19 36 23 4 6 1 4 5 0 4 8 0 9 3 1 1
150 19 733349 109225 1626 52756 21267 9777 19392 3173 12114 8546 2367 7692 3311 3037 3717 1377 2059 1327 608 1195 476 341 375 148 202 143 53 148 53 31 27 12 22 27 0 13 3 9 3
150 20 742830 105900 1595 50013 20378 9417 19445 3391 12078 8261 2345 6925 3131 2715 3420 1485 1876 1142 679 907 366 434 352 129 232 92 53 79 85 61 52 26 41 20 8 27 0 6 0 5
151 1 869778 105607 635 20379 2697 344 405 15 90 32 3 15 1
151 2 868064 106246 654 20972 2912 350 525 25 118 26 9 26 4 20 10 3 14 4 9 1 2 2 3 0 2
151 3 865797 107540 690 21669 3101 402 552 29 108 40 4 26 12 4 4 5 5 3 0 6 4
151 4 865262 108087 680 21926 3073 370 484 27 71 17 0 4
