time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 888201 91654 743 15683 2344 271 606 42 178 108 6 75 19 20 10 3 9 13 0 2 5 0 4 0 4 1
144 2 893330 87854 715 14920 2062 212 446 41 121 66 15 45 16 35 24 14 29 3 8 8 0 8 5 1 3 5 3 8 1 2 1
144 3 890963 90092 704 15178 2041 246 447 32 139 84 11 38 11 4 2 2 0 5 1 1
144 4 893096 88487 708 14533 2051 209 451 45 182 109 6 48 16 7 8 2 5 2 0 11 13 5 5 0 1 1
144 5 803911 112242 3324 46130 11294 10428 8736 658 2167 329 413 255 17 94 3
144 6 828879 128161 1731 25384 4183 5331 4097 210 1331 207 205 200 2 80
144 7 832798 122352 1445 26190 3450 7861 4170 418 896 86 177 74 0 63 11 10
144 8 801446 116520 3085 45465 10371 10811 8713 488 2485 280 321 16
144 9 817089 120955 2131 32987 5619 10428 7055 587 1959 544 418 194 0 35
144 10 828673 130583 1717 26214 4656 4757 2807 131 441 20 2
144 11 819216 127783 1687 29389 6135 8529 5029 359 1360 122 280 107 2 3
144 12 814925 135605 1809 27271 5039 6308 5664 365 1953 371 310 109 10 79 1 70 89 0 23
144 13 795060 121605 3466 47088 10151 10879 8628 479 1886 314 360 81 4
144 14 820390 130812 1763 26818 5093 6148 5362 239 2294 537 402 126 16 1
144 15 831323 127453 1640 25616 4856 4426 3156 155 865 154 181 166 1 9
144 16 830340 118650 1746 28506 6085 6716 5397 213 1858 163 306 21
