time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 897966 77121 1670 15598 2958 722 1331 207 744 464 133 369 124 136 110 65 82 31 21 29 16 29 19 7 10 7 4 7 0 4 1 2 6 0 3 3 0 1 1
144 2 899985 75761 1658 15113 2964 647 1277 168 666 427 127 304 131 161 115 52 109 58 43 58 30 29 23 9 11 11 10 7 6 4 2 3 6 2 5 2 3 4 4 4 0 1 1
144 3 897494 77956 1642 15647 3002 745 1337 191 645 344 88 240 98 141 136 39 94 43 17 18 9 17 12 13 11 8 9 3 1 1
144 4 897650 77118 1607 15725 2981 687 1378 215 839 464 148 345 163 125 127 45 105 47 49 43 24 26 12 3 8 4 1 5 2 3 13 0 9 7 4 4 6 1 5 1 2
144 5 854089 93780 6493 28555 5078 6556 3041 666 1061 261 279 115 14 13
144 6 829810 121224 5527 25652 5232 6683 3423 641 923 308 216 252 7 72 22 9
144 7 828658 119391 5466 29384 5104 6881 3145 461 991 136 154 89 22 37 9 57 10 6
144 8 860653 91879 6283 25678 4551 5787 3056 685 964 271 105 89
144 9 830248 117217 6034 29215 4598 6830 3213 590 896 347 316 256 41 125 0 67 8
144 10 822337 124978 5845 28552 5349 5972 3918 764 1561 339 299 84 3
144 11 813775 125266 5946 33316 5541 8984 4212 853 1541 194 220 36 53 54 2 8
144 12 822338 122579 5511 28711 5985 7586 3930 743 1403 452 312 140 125 140 44 2
