time: 1000000000
144 1 1
144 2 1
144 3 1
144 4 1
144 5 1
144 6 1
144 7 1
144 8 1
144 9 1
144 10 1
144 11 1
144 12 1
144 13 1
144 14 1
144 15 1
144 16 1
144 17 1
144 18 1
144 19 1
144 20 1
145 1 1
145 2 1
145 3 1
145 4 1
145 5 1
145 6 1
145 7 1
145 8 1
145 9 1
145 10 1
145 11 1
145 12 1
145 13 1
145 14 1
145 15 1
145 16 1
145 17 1
145 18 1
145 19 1
145 20 1
146 1 1
146 2 1
146 3 1
146 4 1
146 5 1
146 6 1
146 7 1
146 8 1
146 9 1
146 10 1
146 11 1
146 12 1
146 13 1
146 14 1
146 15 1
146 16 1
146 17 1
146 18 1
146 19 1
146 20 1
147 1 1
147 2 1
147 3 1
147 4 1
147 5 1
147 6 1
147 7 1
147 8 1
147 9 1
147 10 1
147 11 1
147 12 1
147 13 1
147 14 1
147 15 1
147 16 1
147 17 1
147 18 1
147 19 1
147 20 1
148 1 1
148 2 1
148 3 1
148 4 1
148 5 1
148 6 1
148 7 1
148 8 1
148 9 1
148 10 1
148 11 1
148 12 1
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 1
148 19 1
148 20 1
149 1 1
149 2 1
149 3 1
149 4 1
149 5 1
149 6 1
149 7 1
149 8 1
149 9 1
149 10 1
149 11 1
149 12 1
149 13 1
149 14 1
149 15 1
149 16 1
149 17 1
149 18 1
149 19 1
149 20 1
150 1 1
150 2 1
150 3 1
150 4 1
150 5 1
150 6 1
150 7 1
150 8 1
150 9 1
150 10 1
150 11 1
150 12 1
150 13 1
150 14 1
150 15 1
150 16 1
150 17 1
150 18 1
150 19 1
150 20 1
151 1 1
151 2 1
151 3 1
151 4 1
151 5 1
151 6 1
151 7 1
151 8 1
151 9 1
151 10 1
151 11 1
151 12 1
151 13 1
151 14 1
151 15 1
151 16 1
151 17 1
151 18 1
151 19 1
151 20 1
152 1 1
152 2 1
152 3 1
152 4 1
152 5 1
152 6 1
152 7 1
152 8 1
152 9 1
152 10 1
152 11 1
152 12 1
152 13 1
152 14 1
152 15 1
152 16 1
152 17 1
152 18 1
152 19 1
152 20 1
153 1 1
153 2 1
153 3 1
153 4 1
153 5 1
153 6 1
153 7 1
153 8 1
153 9 1
154 1 1
154 2 1
154 3 1
154 4 1
154 5 1
154 6 1
154 7 1
154 8 1
154 9 1
155 1 1
155 2 1
155 3 1
155 4 1
155 5 1
155 6 1
155 7 1
155 8 1
155 9 1
156 1 1
156 2 1
156 3 1
156 4 1
156 5 1
156 6 1
156 7 1
156 8 1
156 9 1
time: 1100000000
144 1 997140 2861
144 2 996669 3311 0 21
144 3 981529 17843 0 612 17
144 4 991500 8402 0 99
144 5 684241 36197 0 82847 160831 0 35885
144 6 937628 62370 0 3
144 7 952470 45590 0 195 206 0 216 118 86 135 0 138 580 0 267
144 8 941121 609 0 1173 46207 0 10891
144 9 841788 23359 0 2904 22572 0 19597 93 49 190 17 7336 70466 0 11630
144 10 902528 95668 0 137 139 0 153 144 19 186 49 566 411 0 1
144 11 721802 62501 0 29404 16736 0 120 70 42 1893 115606 964 50644 1 218
144 12 646516 112538 0 1194 968 0 940 3871 14 98803 72123 3309 8798 0 459 366 0 369 550 0 753 440 321 9149 2031 32703 3786
144 13 903202 10792 0 6853 57507 0 21647
144 14 651476 47697 0 1165 224 0 249 2544 186 50378 72999 9513 7625 110 255 314 0 294 327 0 349 253 75 344 107 273 369 90 293 409 1158 305 62787 0 87678 125 30
144 15 992740 7261
144 16 990679 9322
144 17 954726 45274 0 1
144 18 999937 64
144 19 939007 60994
144 20 977852 22149
145 1 985501 14089 0 408 3
145 2 981719 17358 0 913 11
145 3 947504 48931 0 3157 57 0 94 190 0 68
145 4 901039 85816 0 11447 1407 0 265 25 0 2
145 5 983155 16040 0 111 92 0 113 97 31 134 0 171 57
145 6 867125 132483 0 393
